Run_ID,Workload_Type,Limit_Bytes,Mem_Usage_Bytes,Velocity,Pgmajfault,Anon,File
3,redis,268435456,12488704,0,0,9871360,0
3,redis,268435456,12488704,0,0,9871360,0
3,redis,268435456,12226560,0,0,9871360,0
3,redis,268435456,12226560,0,0,9871360,0
3,redis,268435456,12226560,0,0,9871360,0
3,redis,268435456,12226560,0,0,9871360,0
3,redis,268435456,12484608,0,0,9871360,0
3,redis,268435456,12484608,0,0,9871360,0
3,redis,268435456,12226560,0,0,9871360,0
3,redis,268435456,11960320,0,0,9871360,0
3,redis,268435456,12226560,0,0,9871360,0
3,redis,268435456,12750848,0,0,9871360,0
3,redis,268435456,12750848,0,0,9871360,0
3,redis,268435456,12750848,0,0,9871360,0
3,redis,268435456,12742656,0,0,9871360,0
3,redis,268435456,12480512,0,0,9871360,0
3,redis,268435456,12218368,0,0,9871360,0
3,redis,268435456,12218368,0,0,9871360,0
3,redis,268435456,12218368,0,0,9871360,0
3,redis,268435456,12480512,0,0,9871360,0
3,redis,268435456,12480512,0,0,9871360,0
3,redis,268435456,11964416,0,0,9871360,0
3,redis,268435456,11964416,0,0,9871360,0
3,redis,268435456,11964416,0,0,9871360,0
3,redis,268435456,11702272,0,0,9871360,0
3,redis,268435456,11702272,0,0,9871360,0
3,redis,268435456,11964416,0,0,9871360,0
3,redis,268435456,11964416,0,0,9871360,0
3,redis,268435456,11964416,0,0,9871360,0
3,redis,268435456,11964416,0,0,9871360,0
3,redis,268435456,11964416,0,0,9871360,0
3,redis,268435456,11964416,0,0,9871360,0
3,redis,268435456,12218368,0,0,9871360,0
3,redis,268435456,12218368,0,0,9871360,0
3,redis,268435456,12218368,0,0,9871360,0
3,redis,268435456,12218368,0,0,9871360,0
3,redis,268435456,11956224,0,0,9871360,0
3,redis,268435456,11956224,0,0,9871360,0
3,redis,268435456,11694080,0,0,9871360,0
3,redis,268435456,12218368,0,0,9871360,0
3,redis,268435456,12218368,0,0,9871360,0
3,redis,268435456,12480512,0,0,9871360,0
3,redis,268435456,12472320,0,0,9871360,0
3,redis,268435456,12472320,0,0,9871360,0
3,redis,268435456,12472320,0,0,9871360,0
3,redis,268435456,12734464,0,0,9871360,0
3,redis,268435456,12734464,0,0,9871360,0
3,redis,268435456,12472320,0,0,9871360,0
3,redis,268435456,12472320,0,0,9871360,0
3,redis,268435456,12472320,0,0,9871360,0
3,redis,268435456,12734464,0,0,9871360,0
3,redis,268435456,12996608,0,0,9871360,0
3,redis,268435456,12734464,0,0,9871360,0
3,redis,268435456,12734464,0,0,9871360,0
3,redis,268435456,12996608,0,0,9871360,0
3,redis,268435456,12472320,0,0,9871360,0
3,redis,268435456,12472320,0,0,9871360,0
3,redis,268435456,12472320,0,0,9871360,0
3,redis,268435456,12210176,0,0,9871360,0
3,redis,268435456,12218368,0,0,9871360,0
3,redis,268435456,12480512,0,0,9871360,0
3,redis,268435456,12480512,0,0,9871360,0
3,redis,268435456,12218368,0,0,9871360,0
3,redis,268435456,12218368,0,0,9871360,0
3,redis,268435456,12218368,0,0,9871360,0
3,redis,268435456,11956224,0,0,9871360,0
3,redis,268435456,12214272,0,0,9871360,0
3,redis,268435456,12476416,0,0,9871360,0
3,redis,268435456,12476416,0,0,9871360,0
3,redis,268435456,12476416,0,0,9871360,0
3,redis,268435456,12468224,0,0,9871360,0
3,redis,268435456,12206080,0,0,9871360,0
3,redis,268435456,12468224,0,0,9871360,0
3,redis,268435456,12468224,0,0,9871360,0
3,redis,268435456,12468224,0,0,9871360,0
3,redis,268435456,12210176,0,0,9871360,0
3,redis,268435456,12210176,0,0,9871360,0
3,redis,268435456,12210176,0,0,9871360,0
3,redis,268435456,12210176,0,0,9871360,0
3,redis,268435456,12210176,0,0,9871360,0
3,redis,268435456,12472320,0,0,9871360,0
3,redis,268435456,12734464,0,0,9871360,0
3,redis,268435456,12734464,0,0,9871360,0
3,redis,268435456,12730368,0,0,9871360,0
3,redis,268435456,12988416,0,0,9871360,0
3,redis,268435456,12988416,0,0,9871360,0
3,redis,268435456,12210176,0,0,9871360,0
3,redis,268435456,12210176,0,0,9871360,0
3,redis,268435456,12210176,0,0,9871360,0
3,redis,268435456,11956224,0,0,9871360,0
3,redis,268435456,11431936,0,0,9871360,0
3,redis,268435456,11694080,0,0,9871360,0
3,redis,268435456,11694080,0,0,9871360,0
3,redis,268435456,11956224,0,0,9871360,0
3,redis,268435456,11956224,0,0,9871360,0
3,redis,268435456,11440128,0,0,9871360,0
3,redis,268435456,11964416,0,0,9871360,0
3,redis,268435456,11702272,0,0,9871360,0
3,redis,268435456,11964416,0,0,9871360,0
3,redis,268435456,12222464,0,0,9871360,0
3,redis,268435456,12480512,0,0,9871360,0
3,redis,268435456,12734464,0,0,9871360,0
3,redis,268435456,12734464,0,0,9871360,0
3,redis,268435456,12734464,0,0,9871360,0
3,redis,268435456,12730368,0,0,9871360,0
3,redis,268435456,12480512,0,0,9871360,0
3,redis,268435456,12738560,0,0,9871360,0
3,redis,268435456,12738560,0,0,9871360,0
3,redis,268435456,12734464,0,0,9871360,0
3,redis,268435456,12734464,0,0,9871360,0
3,redis,268435456,12734464,0,0,9871360,0
3,redis,268435456,12734464,0,0,9871360,0
3,redis,268435456,12472320,0,0,9871360,0
3,redis,268435456,12214272,0,0,9871360,0
3,redis,268435456,12476416,0,0,9871360,0
3,redis,268435456,12476416,0,0,9871360,0
3,redis,268435456,12214272,0,0,9871360,0
3,redis,268435456,12738560,0,0,9871360,0
3,redis,268435456,12738560,0,0,9871360,0
3,redis,268435456,12738560,0,0,9871360,0
3,redis,268435456,12738560,0,0,9871360,0
3,redis,268435456,12738560,0,0,9871360,0
3,redis,268435456,12738560,0,0,9871360,0
3,redis,268435456,12738560,0,0,9871360,0
3,redis,268435456,13000704,0,0,9871360,0
3,redis,268435456,13262848,0,0,9871360,0
3,redis,268435456,13262848,0,0,9871360,0
3,redis,268435456,13000704,0,0,9871360,0
3,redis,268435456,12738560,0,0,9871360,0
3,redis,268435456,12476416,0,0,9871360,0
3,redis,268435456,13000704,0,0,9871360,0
3,redis,268435456,12476416,0,0,9871360,0
3,redis,268435456,12738560,0,0,9871360,0
3,redis,268435456,12738560,0,0,9871360,0
3,redis,268435456,12738560,0,0,9871360,0
3,redis,268435456,12738560,0,0,9871360,0
3,redis,268435456,12476416,0,0,9871360,0
3,redis,268435456,12214272,0,0,9871360,0
3,redis,268435456,12214272,0,0,9871360,0
3,redis,268435456,12476416,0,0,9871360,0
3,redis,268435456,12476416,0,0,9871360,0
3,redis,268435456,12476416,0,0,9871360,0
3,redis,268435456,12476416,0,0,9871360,0
3,redis,268435456,13000704,0,0,9871360,0
3,redis,268435456,12992512,0,0,9871360,0
3,redis,268435456,12992512,0,0,9871360,0
3,redis,268435456,12992512,0,0,9871360,0
3,redis,268435456,12992512,0,0,9871360,0
3,redis,268435456,12992512,0,0,9871360,0
4,redis,268435456,12644352,0,0,9867264,0
4,redis,268435456,12640256,0,0,9867264,0
4,redis,268435456,12902400,0,0,9867264,0
4,redis,268435456,12902400,0,0,9867264,0
4,redis,268435456,12902400,0,0,9867264,0
4,redis,268435456,12382208,0,0,9867264,0
4,redis,268435456,12337152,0,0,9867264,0
4,redis,268435456,12337152,0,0,9867264,0
4,redis,268435456,12337152,0,0,9867264,0
4,redis,268435456,12173312,0,0,9867264,0
4,redis,268435456,12173312,0,0,9867264,0
4,redis,268435456,11907072,0,0,9867264,0
4,redis,268435456,11907072,0,0,9867264,0
4,redis,268435456,11907072,0,0,9867264,0
4,redis,268435456,11907072,0,0,9867264,0
4,redis,268435456,11907072,0,0,9867264,0
4,redis,268435456,11907072,0,0,9867264,0
4,redis,268435456,11898880,0,0,9867264,0
4,redis,268435456,11915264,0,0,9867264,0
4,redis,268435456,11915264,0,0,9867264,0
4,redis,268435456,12439552,0,0,9867264,0
4,redis,268435456,12439552,0,0,9867264,0
4,redis,268435456,12435456,0,0,9867264,0
4,redis,268435456,12431360,0,0,9867264,0
4,redis,268435456,12541952,0,0,9867264,0
4,redis,268435456,12804096,0,0,9867264,0
4,redis,268435456,12804096,0,0,9867264,0
4,redis,268435456,12537856,0,0,9867264,0
4,redis,268435456,12537856,0,0,9867264,0
4,redis,268435456,12537856,0,0,9867264,0
4,redis,268435456,12537856,0,0,9867264,0
4,redis,268435456,12537856,0,0,9867264,0
4,redis,268435456,12800000,0,0,9867264,0
4,redis,268435456,12800000,0,0,9867264,0
4,redis,268435456,12800000,0,0,9867264,0
4,redis,268435456,12800000,0,0,9867264,0
4,redis,268435456,12541952,0,0,9867264,0
4,redis,268435456,12537856,0,0,9867264,0
4,redis,268435456,12800000,0,0,9867264,0
4,redis,268435456,12546048,0,0,9867264,0
4,redis,268435456,12546048,0,0,9867264,0
4,redis,268435456,12546048,0,0,9867264,0
4,redis,268435456,12546048,0,0,9867264,0
4,redis,268435456,12546048,0,0,9867264,0
4,redis,268435456,12283904,0,0,9867264,0
4,redis,268435456,12283904,0,0,9867264,0
4,redis,268435456,12546048,0,0,9867264,0
4,redis,268435456,12288000,0,0,9867264,0
4,redis,268435456,12288000,0,0,9867264,0
4,redis,268435456,12288000,0,0,9867264,0
4,redis,268435456,12546048,0,0,9867264,0
4,redis,268435456,12283904,0,0,9867264,0
4,redis,268435456,12025856,0,0,9867264,0
4,redis,268435456,12025856,0,0,9867264,0
4,redis,268435456,12025856,0,0,9867264,0
4,redis,268435456,12021760,0,0,9867264,0
4,redis,268435456,12021760,0,0,9867264,0
4,redis,268435456,12013568,0,0,9867264,0
4,redis,268435456,12263424,0,0,9867264,0
4,redis,268435456,12263424,0,0,9867264,0
4,redis,268435456,12263424,0,0,9867264,0
4,redis,268435456,12263424,0,0,9867264,0
4,redis,268435456,12263424,0,0,9867264,0
4,redis,268435456,12263424,0,0,9867264,0
4,redis,268435456,12263424,0,0,9867264,0
4,redis,268435456,12787712,0,0,9867264,0
4,redis,268435456,12787712,0,0,9867264,0
4,redis,268435456,12787712,0,0,9867264,0
4,redis,268435456,12521472,0,0,9867264,0
4,redis,268435456,13041664,0,0,9867264,0
4,redis,268435456,12779520,0,0,9867264,0
4,redis,268435456,12533760,0,0,9867264,0
4,redis,268435456,12525568,0,0,9867264,0
4,redis,268435456,12525568,0,0,9867264,0
4,redis,268435456,12525568,0,0,9867264,0
4,redis,268435456,12525568,0,0,9867264,0
4,redis,268435456,12795904,0,0,9867264,0
4,redis,268435456,12795904,0,0,9867264,0
4,redis,268435456,12795904,0,0,9867264,0
4,redis,268435456,12533760,0,0,9867264,0
4,redis,268435456,12533760,0,0,9867264,0
4,redis,268435456,12533760,0,0,9867264,0
4,redis,268435456,12533760,0,0,9867264,0
4,redis,268435456,12533760,0,0,9867264,0
4,redis,268435456,12795904,0,0,9867264,0
4,redis,268435456,12795904,0,0,9867264,0
4,redis,268435456,12795904,0,0,9867264,0
4,redis,268435456,13058048,0,0,9867264,0
4,redis,268435456,13058048,0,0,9867264,0
4,redis,268435456,13058048,0,0,9867264,0
4,redis,268435456,12795904,0,0,9867264,0
4,redis,268435456,12533760,0,0,9867264,0
4,redis,268435456,12533760,0,0,9867264,0
4,redis,268435456,12533760,0,0,9867264,0
4,redis,268435456,12271616,0,0,9867264,0
4,redis,268435456,12271616,0,0,9867264,0
4,redis,268435456,12271616,0,0,9867264,0
4,redis,268435456,12255232,0,0,9867264,0
4,redis,268435456,12255232,0,0,9867264,0
4,redis,268435456,12255232,0,0,9867264,0
4,redis,268435456,12255232,0,0,9867264,0
4,redis,268435456,12255232,0,0,9867264,0
4,redis,268435456,12005376,0,0,9867264,0
4,redis,268435456,12005376,0,0,9867264,0
4,redis,268435456,12005376,0,0,9867264,0
4,redis,268435456,12005376,0,0,9867264,0
4,redis,268435456,12005376,0,0,9867264,0
4,redis,268435456,12005376,0,0,9867264,0
4,redis,268435456,12005376,0,0,9867264,0
4,redis,268435456,12005376,0,0,9867264,0
4,redis,268435456,12005376,0,0,9867264,0
4,redis,268435456,12005376,0,0,9867264,0
4,redis,268435456,12005376,0,0,9867264,0
4,redis,268435456,11743232,0,0,9867264,0
4,redis,268435456,12259328,0,0,9867264,0
4,redis,268435456,12259328,0,0,9867264,0
4,redis,268435456,12255232,0,0,9867264,0
4,redis,268435456,12513280,0,0,9867264,0
4,redis,268435456,12255232,0,0,9867264,0
4,redis,268435456,12255232,0,0,9867264,0
4,redis,268435456,12517376,0,0,9867264,0
4,redis,268435456,12255232,0,0,9867264,0
4,redis,268435456,12255232,0,0,9867264,0
4,redis,268435456,12255232,0,0,9867264,0
4,redis,268435456,12255232,0,0,9867264,0
4,redis,268435456,12255232,0,0,9867264,0
4,redis,268435456,12247040,0,0,9867264,0
4,redis,268435456,12247040,0,0,9867264,0
4,redis,268435456,12247040,0,0,9867264,0
4,redis,268435456,12247040,0,0,9867264,0
4,redis,268435456,11993088,0,0,9867264,0
4,redis,268435456,11993088,0,0,9867264,0
4,redis,268435456,11993088,0,0,9867264,0
4,redis,268435456,11993088,0,0,9867264,0
4,redis,268435456,12349440,0,0,9867264,0
4,redis,268435456,12349440,0,0,9867264,0
4,redis,268435456,11833344,0,0,9867264,0
4,redis,268435456,11833344,0,0,9867264,0
4,redis,268435456,11825152,0,0,9867264,0
4,redis,268435456,11571200,0,0,9867264,0
4,redis,268435456,11833344,0,0,9867264,0
4,redis,268435456,11833344,0,0,9867264,0
4,redis,268435456,11571200,0,0,9867264,0
4,redis,268435456,11571200,0,0,9867264,0
4,redis,268435456,11829248,0,0,9867264,0
4,redis,268435456,12091392,0,0,9867264,0
4,redis,268435456,12349440,0,0,9867264,0
4,redis,268435456,12349440,0,0,9867264,0
4,redis,268435456,12611584,0,0,9867264,0
4,redis,268435456,12611584,0,0,9867264,0
4,redis,268435456,12611584,0,0,9867264,0
4,redis,268435456,12607488,0,0,9867264,0
4,redis,268435456,12607488,0,0,9867264,0
4,redis,268435456,12607488,0,0,9867264,0
4,redis,268435456,12607488,0,0,9867264,0
4,redis,268435456,12607488,0,0,9867264,0
4,redis,268435456,12603392,0,0,9867264,0
4,redis,268435456,12865536,0,0,9867264,0
4,redis,268435456,12607488,0,0,9867264,0
4,redis,268435456,12869632,0,0,9867264,0
4,redis,268435456,12869632,0,0,9867264,0
4,redis,268435456,12869632,0,0,9867264,0
4,redis,268435456,12607488,0,0,9867264,0
4,redis,268435456,12607488,0,0,9867264,0
4,redis,268435456,12607488,0,0,9867264,0
4,redis,268435456,12607488,0,0,9867264,0
4,redis,268435456,12607488,0,0,9867264,0
4,redis,268435456,12607488,0,0,9867264,0
4,redis,268435456,12607488,0,0,9867264,0
4,redis,268435456,12607488,0,0,9867264,0
4,redis,268435456,12607488,0,0,9867264,0
4,redis,268435456,12607488,0,0,9867264,0
4,redis,268435456,12607488,0,0,9867264,0
4,redis,268435456,12607488,0,0,9867264,0
4,redis,268435456,12607488,0,0,9867264,0
4,redis,268435456,12607488,0,0,9867264,0
4,redis,268435456,12607488,0,0,9867264,0
4,redis,268435456,12869632,0,0,9867264,0
4,redis,268435456,12869632,0,0,9867264,0
4,redis,268435456,13131776,0,0,9867264,0
4,redis,268435456,13127680,0,0,9867264,0
4,redis,268435456,13111296,0,0,9867264,0
4,redis,268435456,13099008,0,0,9867264,0
4,redis,268435456,12840960,0,0,9867264,0
4,redis,268435456,12840960,0,0,9867264,0
4,redis,268435456,12840960,0,0,9867264,0
4,redis,268435456,12582912,0,0,9867264,0
4,redis,268435456,12582912,0,0,9867264,0
4,redis,268435456,12582912,0,0,9867264,0
4,redis,268435456,12324864,0,0,9867264,0
4,redis,268435456,12324864,0,0,9867264,0
4,redis,268435456,12587008,0,0,9867264,0
4,redis,268435456,12587008,0,0,9867264,0
4,redis,268435456,12587008,0,0,9867264,0
4,redis,268435456,12587008,0,0,9867264,0
4,redis,268435456,12091392,0,0,9867264,0
4,redis,268435456,12353536,0,0,9867264,0
4,redis,268435456,12353536,0,0,9867264,0
4,redis,268435456,12353536,0,0,9867264,0
5,compute,536870912,99598336,4410,1,95866880,36864
5,compute,536870912,99352576,506,1,95866880,36864
5,compute,536870912,107741184,986,1,104075264,36864
5,compute,536870912,107741184,0,1,104075264,36864
5,compute,536870912,107741184,0,1,104075264,36864
5,compute,536870912,107741184,0,1,104075264,36864
5,compute,536870912,107589632,0,1,104075264,36864
5,compute,536870912,107311104,0,1,104075264,36864
5,compute,536870912,107311104,0,1,104075264,36864
5,compute,536870912,107311104,0,1,104075264,36864
5,compute,536870912,107311104,0,1,104075264,36864
5,compute,536870912,107311104,0,1,104075264,36864
5,compute,536870912,108359680,268,1,104075264,36864
5,compute,536870912,108126208,0,1,105168896,36864
5,compute,536870912,108126208,0,1,105168896,36864
5,compute,536870912,108126208,0,1,105168896,36864
5,compute,536870912,50192384,0,1,47112192,36864
5,compute,536870912,93908992,2742,1,90963968,36864
5,compute,536870912,97579008,350,1,94482432,36864
5,compute,536870912,109113344,749,1,105902080,36864
5,compute,536870912,108969984,0,1,105902080,36864
5,compute,536870912,108969984,0,1,105902080,36864
5,compute,536870912,76013568,1800,1,73101312,36864
5,compute,536870912,98820096,998,1,95981568,36864
5,compute,536870912,86745088,1586,1,83898368,36864
5,compute,536870912,50147328,2772,1,47112192,36864
5,compute,536870912,93601792,1988,1,90750976,36864
5,compute,536870912,111165440,1216,1,108257280,36864
5,compute,536870912,111165440,0,1,108257280,36864
5,compute,536870912,111165440,0,1,108257280,36864
5,compute,536870912,111095808,0,1,108257280,36864
5,compute,536870912,111095808,0,1,108257280,36864
5,compute,536870912,58753024,2177,1,55980032,36864
5,compute,536870912,109608960,1541,1,106147840,36864
5,compute,536870912,109608960,0,1,106147840,36864
5,compute,536870912,109608960,0,1,106147840,36864
5,compute,536870912,109608960,0,1,106147840,36864
5,compute,536870912,109395968,0,1,106147840,36864
5,compute,536870912,109395968,0,1,106147840,36864
5,compute,536870912,109395968,0,1,106147840,36864
5,compute,536870912,109150208,0,1,106147840,36864
5,compute,536870912,109150208,0,1,106147840,36864
5,compute,536870912,109150208,0,1,106147840,36864
5,compute,536870912,109150208,0,1,106147840,36864
5,compute,536870912,109150208,0,1,106147840,36864
5,compute,536870912,109150208,0,1,106147840,36864
5,compute,536870912,108892160,0,1,106147840,36864
5,compute,536870912,108892160,0,1,106147840,36864
5,compute,536870912,108892160,0,1,106147840,36864
5,compute,536870912,108892160,0,1,106147840,36864
5,compute,536870912,108892160,0,1,106147840,36864
5,compute,536870912,108638208,0,1,106147840,36864
5,compute,536870912,108638208,0,1,106147840,36864
5,compute,536870912,108638208,0,1,106147840,36864
5,compute,536870912,108638208,0,1,106147840,36864
5,compute,536870912,110997504,516,1,108257280,36864
5,compute,536870912,110997504,0,1,108257280,36864
5,compute,536870912,110997504,0,1,108257280,36864
5,compute,536870912,110755840,0,1,108257280,36864
5,compute,536870912,110755840,0,1,108257280,36864
5,compute,536870912,110755840,0,1,108257280,36864
5,compute,536870912,111280128,107,1,108257280,36864
5,compute,536870912,111280128,0,1,108695552,36864
5,compute,536870912,110858240,0,1,108695552,36864
5,compute,536870912,112168960,279,1,108695552,36864
5,compute,536870912,112168960,0,1,109834240,36864
5,compute,536870912,112168960,0,1,109834240,36864
5,compute,536870912,112168960,0,1,109834240,36864
5,compute,536870912,112168960,0,1,109834240,36864
5,compute,536870912,112168960,0,1,109834240,36864
5,compute,536870912,112168960,0,1,109834240,36864
5,compute,536870912,112168960,0,1,109834240,36864
5,compute,536870912,112168960,0,1,109834240,36864
5,compute,536870912,112168960,0,1,109834240,36864
5,compute,536870912,112168960,0,1,109834240,36864
5,compute,536870912,112168960,0,1,109834240,36864
5,compute,536870912,112168960,0,1,109834240,36864
5,compute,536870912,112168960,0,1,109834240,36864
5,compute,536870912,49283072,134,1,47112192,36864
5,compute,536870912,73056256,1245,1,71004160,36864
5,compute,536870912,104251392,1970,1,102035456,36864
5,compute,536870912,104251392,0,1,102035456,36864
5,compute,536870912,109232128,151,1,106827776,36864
5,compute,536870912,109232128,0,1,106827776,36864
5,compute,536870912,109424640,90,1,106827776,36864
5,compute,536870912,109424640,0,1,107196416,36864
5,compute,536870912,109424640,0,1,107196416,36864
5,compute,536870912,109424640,0,1,107196416,36864
5,compute,536870912,110473216,229,1,107196416,36864
5,compute,536870912,110473216,0,1,108134400,36864
5,compute,536870912,110292992,0,1,108134400,36864
5,compute,536870912,110292992,0,1,108134400,36864
5,compute,536870912,110292992,0,1,108134400,36864
5,compute,536870912,110292992,0,1,108134400,36864
5,compute,536870912,110292992,0,1,108134400,36864
5,compute,536870912,110292992,0,1,108134400,36864
5,compute,536870912,110292992,0,1,108134400,36864
5,compute,536870912,110555136,61,1,108134400,36864
5,compute,536870912,110555136,0,1,108134400,36864
5,compute,536870912,110555136,0,1,108384256,36864
5,compute,536870912,110555136,0,1,108384256,36864
5,compute,536870912,110555136,0,1,108384256,36864
5,compute,536870912,110444544,0,1,108384256,36864
5,compute,536870912,110444544,0,1,108384256,36864
5,compute,536870912,110444544,0,1,108384256,36864
5,compute,536870912,110444544,0,1,108384256,36864
5,compute,536870912,101793792,0,1,99688448,36864
5,compute,536870912,101793792,2155,1,99688448,36864
5,compute,536870912,106250240,562,1,104075264,36864
5,compute,536870912,109133824,148,1,106766336,36864
5,compute,536870912,109133824,0,1,106766336,36864
5,compute,536870912,109133824,0,1,106766336,36864
5,compute,536870912,109395968,0,1,106766336,36864
5,compute,536870912,109395968,45,1,106766336,36864
5,compute,536870912,109395968,0,1,106950656,36864
5,compute,536870912,109395968,0,1,106950656,36864
5,compute,536870912,109395968,0,1,106950656,36864
5,compute,536870912,109395968,0,1,106950656,36864
5,compute,536870912,109395968,0,1,106950656,36864
5,compute,536870912,109395968,0,1,106950656,36864
5,compute,536870912,109395968,0,1,106950656,36864
5,compute,536870912,109395968,0,1,106950656,36864
5,compute,536870912,109395968,0,1,106950656,36864
5,compute,536870912,109395968,0,1,106950656,36864
5,compute,536870912,109395968,0,1,106950656,36864
5,compute,536870912,109395968,0,1,106950656,36864
5,compute,536870912,109170688,0,1,106950656,36864
5,compute,536870912,109170688,0,1,106950656,36864
5,compute,536870912,109170688,0,1,106950656,36864
5,compute,536870912,109019136,0,1,106950656,36864
5,compute,536870912,86421504,0,1,84434944,36864
5,compute,536870912,98742272,3731,1,96542720,36864
5,compute,536870912,98742272,0,1,96542720,36864
5,compute,536870912,98742272,0,1,96542720,36864
5,compute,536870912,98648064,14,1,96542720,36864
5,compute,536870912,100745216,445,1,98418688,36864
5,compute,536870912,100745216,0,1,98418688,36864
5,compute,536870912,49225728,867,1,47112192,36864
5,compute,536870912,99442688,3129,1,97505280,36864
5,compute,536870912,107044864,793,1,104923136,36864
5,compute,536870912,107044864,0,1,104923136,36864
5,compute,536870912,107044864,0,1,104923136,36864
5,compute,536870912,107044864,0,1,104923136,36864
5,compute,536870912,106790912,0,1,104923136,36864
5,compute,536870912,106741760,0,1,104923136,36864
5,compute,536870912,106741760,0,1,104923136,36864
5,compute,536870912,106741760,0,1,104923136,36864
5,compute,536870912,106741760,0,1,104923136,36864
5,compute,536870912,106741760,0,1,104923136,36864
5,compute,536870912,106741760,0,1,104923136,36864
5,compute,536870912,106741760,0,1,104923136,36864
5,compute,536870912,106741760,0,1,104923136,36864
5,compute,536870912,108027904,0,1,104923136,36864
5,compute,536870912,108027904,314,1,104923136,36864
5,compute,536870912,109338624,0,1,106209280,36864
5,compute,536870912,109338624,318,1,106209280,36864
5,compute,536870912,109338624,0,1,107507712,36864
5,compute,536870912,109338624,0,1,107507712,36864
5,compute,536870912,109338624,0,1,107507712,36864
5,compute,536870912,109338624,0,1,107507712,36864
5,compute,536870912,111697920,0,1,109645824,36864
5,compute,536870912,111697920,523,1,109645824,36864
5,compute,536870912,59346944,0,1,57450496,36864
5,compute,536870912,59346944,1720,1,57450496,36864
5,compute,536870912,106532864,1740,1,104255488,36864
5,compute,536870912,106532864,0,1,104255488,36864
5,compute,536870912,106532864,0,1,104255488,36864
5,compute,536870912,106532864,0,1,104255488,36864
5,compute,536870912,106532864,0,1,104255488,36864
5,compute,536870912,106532864,0,1,104255488,36864
5,compute,536870912,106532864,0,1,104255488,36864
5,compute,536870912,106532864,0,1,104255488,36864
5,compute,536870912,106323968,0,1,104255488,36864
5,compute,536870912,107896832,0,1,104255488,36864
5,compute,536870912,108945408,630,1,106827776,36864
5,compute,536870912,108945408,0,1,106827776,36864
5,compute,536870912,108945408,0,1,106827776,36864
5,compute,536870912,108945408,0,1,106827776,36864
5,compute,536870912,108945408,0,1,106827776,36864
5,compute,536870912,108945408,0,1,106827776,36864
5,compute,536870912,108945408,0,1,106827776,36864
5,compute,536870912,108945408,0,1,106827776,36864
5,compute,536870912,110518272,365,1,108322816,36864
5,compute,536870912,111828992,0,1,108322816,36864
5,compute,536870912,111828992,262,1,108322816,36864
5,compute,536870912,111710208,0,1,109391872,36864
5,compute,536870912,111710208,0,1,109391872,36864
5,compute,536870912,111710208,0,1,109391872,36864
5,compute,536870912,111710208,0,1,109391872,36864
5,compute,536870912,111710208,0,1,109391872,36864
5,compute,536870912,111218688,0,1,109391872,36864
5,compute,536870912,111218688,0,1,109391872,36864
5,compute,536870912,111218688,0,1,109391872,36864
5,compute,536870912,111218688,0,1,109391872,36864
5,compute,536870912,111218688,0,1,109391872,36864
5,compute,536870912,111218688,0,1,109391872,36864
5,compute,536870912,111218688,0,1,109391872,36864
5,compute,536870912,111218688,0,1,109391872,36864
5,compute,536870912,111218688,0,1,109391872,36864
5,compute,536870912,111218688,0,1,109391872,36864
5,compute,536870912,111218688,0,1,109391872,36864
5,compute,536870912,110972928,0,1,109391872,36864
5,compute,536870912,110972928,0,1,109391872,36864
5,compute,536870912,110972928,0,1,109391872,36864
5,compute,536870912,110972928,0,1,109391872,36864
5,compute,536870912,110972928,0,1,109391872,36864
5,compute,536870912,110972928,0,1,109391872,36864
5,compute,536870912,110972928,0,1,109391872,36864
5,compute,536870912,110972928,0,1,109391872,36864
5,compute,536870912,110972928,0,1,109391872,36864
5,compute,536870912,110972928,0,1,109391872,36864
5,compute,536870912,110972928,0,1,109391872,36864
5,compute,536870912,110972928,0,1,109391872,36864
5,compute,536870912,110972928,0,1,109391872,36864
5,compute,536870912,110972928,0,1,109391872,36864
5,compute,536870912,110972928,0,1,109391872,36864
6,compute,402653184,105230336,497,0,101679104,28672
6,compute,402653184,104976384,0,0,101679104,28672
6,compute,402653184,104976384,0,0,101679104,28672
6,compute,402653184,104730624,0,0,101679104,28672
6,compute,402653184,104730624,0,0,101679104,28672
6,compute,402653184,112070656,770,0,47108096,28672
6,compute,402653184,85295104,2453,0,82165760,28672
6,compute,402653184,107053056,1736,0,103886848,28672
6,compute,402653184,106807296,0,0,103886848,28672
6,compute,402653184,106807296,0,0,103886848,28672
6,compute,402653184,106807296,0,0,103886848,28672
6,compute,402653184,106807296,0,0,103886848,28672
6,compute,402653184,106807296,0,0,103886848,28672
6,compute,402653184,83296256,2095,0,80384000,28672
6,compute,402653184,99205120,0,0,96030720,28672
6,compute,402653184,99205120,1272,0,96030720,28672
6,compute,402653184,103399424,511,0,102985728,28672
6,compute,402653184,106037248,169,0,102985728,28672
6,compute,402653184,106037248,0,0,102985728,28672
6,compute,402653184,105791488,0,0,102985728,28672
6,compute,402653184,106315776,73,0,102985728,28672
6,compute,402653184,106315776,0,0,103284736,28672
6,compute,402653184,106315776,0,0,103284736,28672
6,compute,402653184,106057728,0,0,103284736,28672
6,compute,402653184,106057728,0,0,103284736,28672
6,compute,402653184,105811968,0,0,103284736,28672
6,compute,402653184,105811968,0,0,103284736,28672
6,compute,402653184,105811968,0,0,103284736,28672
6,compute,402653184,105811968,0,0,103284736,28672
6,compute,402653184,105811968,0,0,103284736,28672
